FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[020E37E5];3;1;CYRArrowShaftCaverns02;Arrowshaft Mines;;;MineTemplateClose;DefaultImageSpaceDungeon;IntDungeonCave;CYRMUSDungeonCave;0;1290;53;0;0;1;CYRTreasCorpseBanditRedguardMale;48;1;30;26
[020E27E1];3;1;CYRWeyeVarnandHouse;Varnand's House;;CYRWeyeInteriorLocation05;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;0;69;1;0;0;0;;7;0;8;13
[0206EEA9];3;1;CYRFortPalePassCaptainsQuarters;Fort Pale Pass Captain's Quarters;CYRImperialLegionFaction;CYRFortPalePassLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSExploreMountain;1;499;28;0;1;2;CYRImperialSoldierPalePass05CaptainQuartersGuard,CYRImperialSoldierPalePass06CaptainQuartersPatrol;15;0;20;34
[02062131];3;1;CYRAleswellMathiasEndieriHouse;Mathias Endieri's House;CYRAleswellMathiasEndieriHouseFaction;CYRAleswellMathiasEndieriHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;73;5;0;0;2;CYRMathiasEndieri,CYRRemanDog;2;0;4;3
[0206C14F];3;0;CYRBrumaJerallViewInnBasement;Jerall View Inn Basement;CYRBrumaJerallViewInnFaction;CYRBrumaJerallViewInnLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTavernNormal;1;219;16;0;0;2;CYRAlammuNethre,CYRDartaqto;11;0;9;9
[020FA958];2;9;CYRBravilInterior18;Corin Allard's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[02084460];2;9;CYRUnderpall05;Underpall, Fetid Lake;;CYRUnderpallLocation;GreenCaveCloseDark;FrostmereCryptImagespace;IntDungeonFortLargeAcousticSpace;CYRMUSDungeonCave;1;1299;13;0;0;11;CYREncSkeleton01MissileHoldPosition32,CYRLvlSkeletonMeleeMixed,CYRLvlWarlockNecromancerHoldPos256,CYRLvlZombie,CYRTreasCorpseBanditDarkElfMale,EncSlaughterfish;21;4;1;17
[020FA94E];2;8;CYRBravilInterior29;East Empire Company Outpost;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F981E];2;8;CYRKvatchCastleGuestWing;;;CYRKvatchCastleLocation;CYRCastleIntTemplate;;;;0;345;2;0;0;0;;15;0;12;22
[020EF666];2;8;CYRKvatchinterior13b;Coren Goptev's House;;CYRKvatch13Location;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;291;2;0;0;1;CYRCorenGoptev;1;0;11;8
[020D79EE];2;8;CYRLeyawinCathedral;;;;;;;;0;38;9;0;0;0;;0;0;0;0
[02083C86];2;8;CYRRedRubyCave01;Red Ruby Cave;;CYRRedRubyCaveLocation;BleakFallsBarrowFar;CYRUnmarkedCaveImagespace;IntDungeonMine01;CYRMUSDungeonCave;2;1207;41;0;0;21;CYRdunRedRubyCaveCorpseEntrance,CYREncRat,CYRLvlBearAll,CYRLvlVampire,CYRLvlVampireThrallMelee1H,CYRTreasCorpseSkeleton;27;16;8;4
[02000D9A];2;8;CYRTestingSmith;Cyrodiil's Smithing Forge;;;;;;;0;27;1;0;0;0;;1;0;7;3
[020FA944];2;7;CYRFortFerrus02;Fort Ferrus, Caverns;;CYRFortFerrusLocation;ImperialFortCloseTemplate;WetInteriorImageSpace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;934;61;0;0;9;CYREncRat,CYRSummonCreatureZombie,CYRTreasCorpseSkeleton,TreasCorpseSkeleton;22;21;3;6
[020F6740];2;7;CYRVarando03;Varando - Laboratory;;;CYRAyleidLightingFar;;;;1;212;5;0;0;0;;2;0;1;0
[020DC4E4];2;7;CYRLaeniusFarm;Laenius Farm;;CYRWatersEdgeInterior02Location;SolitudeInteriorFarms;;;;0;56;1;0;0;2;CYRLaeniusFarmLarrius,CYRLaeniusFarmSilana;5;0;6;5
[020D79E4];2;7;CYRKvatchEnclaveoftheHour;Enclave of the Hour;CYRKvatchEnclaveoftheHourFaction;CYRKvatchEnclaveoftheHourLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;333;5;0;0;1;CYRSirFredusSelone;14;0;18;4
[020AD234];2;7;CYRBeldaburo;Beldaburo;;CYRBeldaburoLocation;CYRAyleidLightingClose;;;CYRMUSDungeonAyleid;10;664;17;0;0;10;CYREncAyleidZombie04Template2H,CYREncBandit03MissileImperialF,CYRLvlBanditMelee1H,CYRLvlBanditMeleeBerserker,CYRLvlBanditMeleeTank,CYRLvlBanditWizard,CYRTreasCorpseSkeleton,CYRTreasCorpseSkeletonBloodyRigid;34;6;13;16
[02001114];2;7;CYRBrumaJerallViewInn;Jerall View Inn;CYRBrumaJerallViewInnFaction;CYRBrumaJerallViewInnLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTavernNormal;1;527;36;0;2;4;CYRAmbric,CYRHjotraFaleria,CYRRenodEventoned,CYRStantusFaleria;16;0;31;17
[020FA93A];2;6;CYRBravilInterior12A;;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D79DA];2;6;CYRKvatchinterior26;Yanara and Saelian's House;;CYRKvatchYanaraandSaeliansHouseLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;324;2;0;0;2;CYRSaelian,CYRYanara;13;0;13;9
[020AECBA];2;6;CYRTelepe01;Telepe;;CYRTelepeLocation;CYRAyleidLightingFar;;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;1;482;20;0;0;7;CYRLvlBanditMelee1H,CYRLvlBanditMelee2H,CYRLvlBanditMeleeAny,CYRLvlBanditMissileArgonianM,CYRLvlBanditWizard;29;10;13;17
[020FA930];2;5;CYRBravilInterior21B;Fagen Sedone's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020D958C];2;5;CYRFortAurus02;Fort Aurus Storage;;CYRFortAurusLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;0;32;1;0;0;0;;0;0;0;0
[02083A74];2;5;CYRBrinaCrossInterior01;;;CYRBrinaCrossInteriorLocation01;;;;;0;0;0;0;0;0;;0;0;0;0
[02075974];2;5;CYRWatersEdgeInterior03;Gerard's House;;CYRWatersEdgeInterior03Location;RiftenInteriors;;;;0;85;2;0;0;1;CYRGerardtheHam;3;0;3;1
[0206E37C];2;5;CYRBrumaBasementPlayerHouse;White Pine Lodge Basement;;CYRBrumaPlayerHouse;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;2;168;29;0;2;0;;6;1;7;9
[0205F78C];2;5;CYRBrumaChapelUndercroft;Chapel Undercroft;CYRBrumaCathedralofStMartinFaction;CYRBrumaCathedralofStMartinLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;MUSDungeon;1;266;17;0;15;0;;18;0;29;14
[02001D80];2;5;CYRApplewatchAebondsHouse;Aebond and Pelena's House;CYRApplewatchAebondsHouseFaction;CYRApplewatchAebondsHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSExploreMountain;1;408;6;0;0;3;CYRAebondMalumea,CYRErtiusMalumea,CYRPelenaMalumea;5;0;8;10
[020ED24E];2;4;CYRFarmInt03Warehouse;;;;;;;;0;65;0;0;0;0;;0;0;0;0
[02086756];2;4;CYRClutterTest;;;;SolitudeInteriors;DefaultImageSpace;IntRoomStoneMediumAcousticSpace;;0;82;0;0;0;0;;9;0;3;5
[0207A9E2];2;4;CyrSidewaysCave03;Sideways Cave, Lost Abagarlas;;CYRSidewaysCaveLocation;;YngolImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;51;2;0;0;0;;0;0;0;0
[020783FE];2;4;CYRFortColdcorn01;Fort Coldcorn;;;FalmerTemplateFar;BorderWallImagespace;IntDungeonFortAcousticSpace;MUSDungeon;3;723;12;0;0;14;CYRLvlZombie,CYRTreasCorpseSkeleton,EncSkeever,EncSpriggan,LvlSpriggan,LvlSprigganCompanion;18;6;12;7
[020745E2];2;4;aaaNewCave;Cave;;;GreenCaveCloseDark;WetInteriorImageSpace;;MUSDungeonCave;1;777;24;0;0;2;CYRDrusus,CYRTreasCorpseSkeleton;15;15;7;10
[02067B26];2;4;CandallTestCell;Candall's Test Cell;;;SolitudeInteriors;;;;0;95;0;0;0;0;;5;0;0;0
[020B9C00];2;3;CYRBawn03;Bawn Latta;;CYRBawnLocation;CYRAyleidLightingMedium;CYRAyleidImagespace01;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;4;451;14;0;0;25;CYRdunAyleidSkeleton01Melee1H,CYREncSlaughterfish,CYRLvlAyleidUndeadBossAny,CYRLvlAyleidUndeadMagic,CYRLvlAyleidUndeadMeleeAny,CYRTreasCorpseSkeleton;27;2;5;20
[02080D10];2;3;CyrGarlasTure;Garlas Ture;;CYRGarlasTureLocation;CYRAyleidIntTemplate;IceImagespace;IntSewerLargeRiftenJail;CYRMUSDungeonAyleid;0;567;3;0;0;0;;78;5;1;0
[0206FF7E];2;2;CYRFrostCragSpireVault;Frostcrag Spire Vault;CYRCollegeOfWhispersFaction;CYRFrostcragspireLocation;BorderWallTransTemplate;IceImagespace;IntRoomStoneLargeAcousticSpace;CYRMUSLocationFrostcragSpire;0;48;0;0;0;0;;4;0;0;0
[020020E6];2;2;CYRBrumaStenarCenosHouse;Stenar Ceno's House;CYRBrumaStenarCenosHouseFaction;CYRBrumaStenarCenosHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;169;3;0;0;1;CYRStenarCeno;7;0;6;19
[020E27E0];2;1;CYRWeyeWawnetInn;Wawnet Inn;;CYRWeyeInteriorLocation06;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTavern;0;293;3;0;0;0;;8;0;19;13
[020FA962];2;0;CYRWatersEdgeInteriorDUPLICATE002;The Bloated Goat.;CYRYzzira;CYRWatersEdgeInterior01Location;RiftenInteriors;RiftenInterior_ImageSpace;;CYRMUSTavernEast;0;0;0;0;0;0;;0;0;0;0
[020FA957];1;9;CYRBravilInterior19A;Storage House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020885FF];1;9;CYRSedorV201;Sedor;;CYRSedorLocation;;CYRAyleidImagespace01;IntRoomStoneMediumAcousticSpace;CYRMUSDungeonAyleid;2;829;40;0;1;16;CYRBrumaMS11Caius,CYREncRat,CYRLvlBanditBoss,CYRLvlBanditMelee1H,CYRLvlBanditMissile,CYRLvlBanditWizard;26;4;12;22
[020FA94D];1;8;CYRBravilInterior04B;Teekius the Sly's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;2;1;0;0;0;;0;0;0;0
[020F981D];1;8;CYRKvatchCastleDiningHall;Kvatch Castle Dining Hall;;;CYRCastleIntTemplate;WhiteRunIntIS;;;0;757;4;0;0;0;;38;0;20;42
[020EF665];1;8;CYRKvatchEsobelsHouse;Esobel's House;CYRKvatchEsobelsHouseFaction;CYRKvatchEsobelsHouseLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;302;2;0;0;1;CYREsobel;9;0;5;13
[020D79ED];1;8;CYRSkingradCathedral;;;;;;;;0;38;9;0;0;0;;0;0;0;0
[02000F8D];1;8;CYRBrumaFightersGuild;Bruma Fighters Guild;CYRFightersGuildFaction;CYRBrumaFightersGuildLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodLargeAcousticSpace;CYRMUSTown;1;334;49;0;0;1;CYRSvenjaStrongArm;10;0;12;10
[020FA943];1;7;CYRBravilInterior02;Gold, Glass, and Nibenese Class;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F673F];1;7;CYRSmokeHoleCave01;Smoke Hole Cave;;;CYRCaveLimestoneMediumDark;CYRCaveDark;IntDungeonCave;CYRMUSDungeonCave;1;2330;51;0;0;23;CYRLvlWarlockFireHoldPos256,CYRLvlWarlockNecromancer,CYRLvlWarlockNecromancerAggro2048,CYRLvlWarlockNecromancerHoldPos256,CYRLvlZombie,CYRTreasCorpseSkeleton;54;24;10;26
[020DC4E3];1;7;CYRKvatchWorkmansWaresBasement;Bursha's Basement;CYRKvatchWorkmansWaresFaction;CYRKvatchWorkmansWaresLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;232;1;0;0;1;CYRTamir;3;0;2;11
[020D79E3];1;7;CYRKvatchKeystoneCorner;Keystone Corner;;CYRKvatchPlayerHouseLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;0;181;22;0;0;0;;0;0;0;0
[020AD233];1;7;CYRBeldaburoAnga;Beldaburo Anga;;CYRBeldaburoLocation;CYRAyleidLightingClose;;IntDungeonCatacombsSemiExteriorAcousticSpace;CYRMUSDungeonAyleid;19;720;16;0;0;6;CYRLvlBanditBoss,CYRLvlBanditMelee1H,CYRLvlBanditMeleeBerserker,CYRLvlBanditMissile,CYRLvlBanditWizard;30;20;12;9
[02083A87];1;7;CYRPellsGateInterior04;;;CYRPellsGateInterior04Location;RiftenInteriors;;;CYRMUSTown;0;141;1;0;0;0;;5;0;9;14
[020FA939];1;6;CYRBravilInterior14;Ahazi's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;1;161;3;0;0;0;;5;1;6;7
[020D9595];1;6;CYRFrostironmine01;Frostiron Mine;;CYRMountainwatchFrostironmine;MineTemplateClose;;IntDungeonMine01;CYRMUSDungeon;1;251;22;0;1;9;CYRLvlGoblinMelee,CYRLvlGoblinMissile,CYRLvlGoblinMissileHoldPosition256,CYRTreasCorpseMinerImperialFemale,CYRTreasCorpseMinerImperialMale,CYRTreasCorpseMinerImperialMale2,CYRTreasCorpseMinerNordMale;10;4;13;6
[020D79D9];1;6;CYRKvatchTheBrassFlask;The Brass Flask;CYRKvatchTheBrassFlaskFaction;CYRKvatchTheBrassFlaskLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTavernEast;1;506;9;0;0;1;CYRMaisy;27;0;25;29
[020AECB9];1;6;CYRGroBarshnugFarm02;;;;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;;;1;319;3;0;0;0;;5;0;6;11
[020FA92F];1;5;CYRBravilInterior30A;Murkwater View;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;2;1;0;0;0;;0;0;0;0
[020D958B];1;5;CYRFortGrief02;Fort Grief;;CYRFortGriefLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;0;0;0;0;0;0;;0;0;0;0
[02083A73];1;5;CYRBrinaCrossInterior02;;;CYRBrinaCrossInteriorLocation02;FarmLightingTemplate;FarmInteriorIS;;;0;257;2;0;0;0;;6;0;7;14
[020780E7];1;5;CYRHoldingCell;Holding Cell: Cyrodiil;;;DefaultLightingTemplate;SolitudeInteriorIS;;;1;25;3;0;0;1;CYRCOWFrostcragGhost;6;0;0;2
[02075973];1;5;CYRWatersEdgeInterior04;Jenessa's House;;CYRWatersEdgeInterior04Location;RiftenInteriors;;;;0;110;3;0;0;1;CYRJenessaMerowald;3;0;5;8
[0207012B];1;5;CYRWarehouseCrafting;Warehouse Crafting;;;DefaultLightingTemplate;DefaultImageSpaceDungeon;;;1;579;1;0;0;0;;2;0;13;6
[0206E37B];1;5;CYRGautierreManorBasement;Gautierre Manor Basement;CYRSimundGautierre;CYRBrumaUglyBaseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneNarrowAcousticSpace;CYRMUSExploreMountain;2;141;5;0;0;0;;6;0;3;4
[02061B7B];1;5;CYRWarehousePrefabs;Warehouse Prefabs;;;DefaultLightingTemplate;DefaultImageSpace;;;0;57;33;0;2;1;CYRLvlBanditBoss;2;1;1;0
[020ED24D];1;4;CYRKvatchinterior12;Katel and Tyrillius' House;;;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;487;11;0;0;3;CYRBrasiusTyrillius,CYRKatellTyrillius,CYRRelanTyrillius;15;0;18;26
[0207A9E1];1;4;CyrSidewaysCave02;Sideways Cave, Hidden Lake;;CYRSidewaysCaveLocation;;YngolImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;2212;8;0;0;2;CYRSidewaysCaveGiantSlaughterfish,TreasCorpseSkeleton;16;2;0;4
[020783FD];1;4;CYRFortColdcorn02;Coldcorn Cave;;;FalmerTemplateClose;BorderWallImagespace;IntDungeonCave;MUSDungeonCave;3;140;7;0;0;1;TreasCorpseSkeleton;3;4;0;1
[0206CA03];1;3;CYRMountainWatchAubertHouse;Aubert's House;CYRMountainWatchAubertsHouseFaction;CYRMountainwatchAubertsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;80;4;0;0;1;CYRAubert;4;0;4;3
[02003477];1;3;CYRPlunderedMine;Plundered Mine;;CYRPlunderedMineLocation;BleakFallsBarrowMedium;IceMineImagespace;IntDungeonMine01;CYRMUSDungeonCave;1;740;55;0;0;10;CYRLvlBanditBoss,CYRLvlBanditMelee2H,CYRLvlBanditMeleeAny,CYRLvlBanditMeleeBerserker,CYRLvlBanditMissile,CYRLvlBanditWizard,CYRTreasCorpseCommonerImperialMale;20;4;21;15
[020020EF];1;3;CYRBrumaSilverPlowHouse;Silver-Plow House;CYRBrumaSilverplowHouseFaction;CYRBrumaSilverplowHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;260;15;0;0;2;CYRFelkiSilverPlow,CYRRalgarSilverPlow;9;0;6;32
[02001D6B];1;3;CYRApplewatchGergusMalumeasHouse;Gergus and Cindaia's House;CYRApplewatchGergusMalumeasHouseFaction;CYRApplewatchGergusMalumeasHouseLocation;WhiteRunIntMedLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;CYRMUSExploreMountain;1;188;4;0;0;2;CYRCindaiaMalumea,CYRGergusMalumea;6;0;7;5
[020ED0A9];1;2;CYRFingerbowlcaveDUPLICATE002;;;;BleakFallsBarrowMedium;CaveImageSpace;;;1;393;10;0;0;11;CYRLvlGoblinAmbushBossMelee,CYRLvlGoblinBossMagic,CYRLvlGoblinMelee,CYRLvlGoblinMeleeGuard,CYRLvlGoblinMeleeHoldPosition256,CYRLvlGoblinMissile,CYRLvlGoblinMissileHoldPosition256;16;7;6;4
[0206FF7D];1;2;CYRFrostCragSpire;Frostcrag Spire;CYRCollegeOfWhispersFaction;CYRFrostcragspireLocation;BorderWallTransTemplate;BleakFallsBarrowImagespace01;IntRoomStoneLargeAcousticSpace;CYRMUSLocationFrostcragSpire;1;453;19;0;8;4;CYRAstorAstentius,CYREncarnus,CYRKalimbria,CYRTreasCorpseSkeleton;7;2;11;12
[02067661];1;2;CYRBrumaShack07EdwarinsHouse;Edwarin's Shack;CYRBrumaShackResidentsFaction;CYRBrumaShack07EdwarinsHouseLocation;RiftenRatwayClose;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;44;4;0;0;1;CYREdwarin;4;0;3;5
[020792B7];1;1;CYRVampireAmbushTestCell;Vampire Ambush Testing;;;DefaultLightingTemplate;;;;1;16;3;0;0;1;CYRLvlVampireAmbush;1;0;1;0
[020012CB];1;1;CYRBrumaCathedralofStMartin;Cathedral of St. Martin;CYRBrumaCathedralofStMartinFaction;CYRBrumaCathedralofStMartinLocation;CYRCathedralIntTemplate;BleakFallsBarrowImagespace01;IntRoomStoneLargeAcousticSpace;CYRMUSTown;1;286;23;0;0;0;;18;1;19;1
[020FA961];1;0;CYRFortFerrus01;Fort Ferrus;;CYRFortFerrusLocation;ImperialFortCloseTemplate;WetInteriorImageSpace;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;2;1840;83;0;4;18;CYREncRat,CYRLvlSkeletonMeleeMixed,CYRLvlSkeletonMissile,CYRTreasCorpseBanditImperialFemale,CYRTreasCorpseBanditImperialMale,CYRTreasCorpseBanditRedguardFemale,CYRTreasCorpseBanditWoodElfMale,CYRTreasCorpseSkeleton;46;37;8;46
[020E031D];1;0;CYRCeyatatar02Gorigarlas;Ceyatatar Gorigarlas;;;GreenCaveMedium;DefaultImageSpaceDungeon;IntRoomStoneMediumAcousticSpace;CYRMUSDungeonAyleid;0;230;3;0;0;0;;7;4;0;0
[0207EEDD];1;0;CYRAnga;Anga;;CYRAngaLocation;CYRAyleidLightingClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;CYRMUSDungeonAyleid;1;1916;67;0;0;28;CYRdunAngaLvlNamiraCultist,CYRdunAngaLvlNamiraCultistBoss,CYRdunAngaTreasCorpseVigilantOfStendarr,CYREncRat,CYRTreasCorpseBanditNordMale,CYRTreasCorpseSkeletonRigid;79;6;17;31
[020FA956];0;9;CYRBravilInterior20;Naryon and Mortha's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020EFD12];0;9;CYRBleakMine01;Bleak Mine;;;CYRCaveLimestoneCloseDark;;;;1;1052;2;0;0;0;;31;0;13;4
[020D79F6];0;9;CYRKvatchLegionRecruitmentOffice;Legion Recruitment Office;CYRImperialLegionFaction;CYRKvatchLegionRecruitmentOfficeLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;245;22;0;0;2;CYRSoldierImperialKvatchOffice;6;0;4;1
[0207CAE2];0;9;CYRRielle01;Rielle;;CYRRielleLocation;CYRAyleidLightingMedium;IceImagespace;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;2;761;45;0;0;22;CYRdunRielleTreasCorpseSynodResearcher01,CYRdunRielleTreasCorpseSynodResearcher02,CYRdunRielleTreasCorpseSynodResearcher03,CYRdunRielleTreasCorpseSynodResearcher05ButtonNote,CYREncRat,CYRLvlAyleidUndeadBow,CYRLvlAyleidUndeadBowHoldPos,CYRLvlAyleidUndeadMagic,CYRLvlAyleidUndeadMelee1H;22;1;16;21
[020FA94C];0;8;CYRBravilInterior19B;Abandoned Shack;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F981C];0;8;CYRKvatchCastleCountsQuarters;;;CYRKvatchCastleLocation;CYRCastleIntTemplate;;;;0;137;1;0;0;0;;10;0;5;1
[020EF664];0;8;CYRKvatchGodsGiftOrphanage;Gods' Gift Orphanage;CYRKvatchGodsGiftOrphanageFaction;CYRKvatchGodsGiftOrphanageLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;0;744;2;0;0;2;CYRCorneliaMerrywine,CYRRonaldMerrywine;22;0;37;42
[020D79EC];0;8;CYRKvatchFightersGuild;Kvatch Fighters Guild;;CYRKvatchFightersGuildLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodLargeAcousticSpace;CYRMUSTown;2;1414;89;0;0;0;;46;0;35;39
[020FA942];0;7;CYRBravilInterior03;Fighters Guild;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;0;0;0;0;0;;0;0;0;0
[020F673E];0;7;CYRSmokeHoleCave02;Smoke Hole Boot Tomb;;;CYRCaveLimestoneMediumDark;CYRCaveDark;IntDungeonCave;CYRMUSDungeonCave;3;1492;25;0;0;26;CYRLvlWarlockNecromancer,CYRLvlWarlockNecromancerAggro2048,CYRLvlWarlockNecromancerHoldPos256,CYRLvlZombie,CYRTreasCorpseSkeleton,CYRTreasCorpseSkeletonRigid;47;1;10;11
[020EF1AA];0;7;CYRNiryastare;Niryastare;;CYRNiryastareLocation;CYRAyleidLightingMedium;DefaultImageSpaceDungeon;CYRIntDungeonAyleidRuinAcousticSpace;CYRMUSDungeonAyleid;4;821;41;0;0;47;CYRdunAyleidSkeleton01Melee1H,CYRdunAyleidSkeleton02Melee1H,CYRdunAyleidSkeleton02Melee2H,CYRdunAyleidSkeleton03Melee2H,CYRdunAyleidSkeleton04Melee1H,CYRdunAyleidSkeleton05Melee1H,CYRLvlAyleidUndeadBow,CYRLvlAyleidUndeadMagic,CYRLvlAyleidUndeadMelee1H,CYRLvlAyleidUndeadMelee2H,CYRTreasCorpseSkeleton;41;0;0;65
[020DC4E2];0;7;CYRFortStrand01;Fort Strand;CYRImperialLegionFaction;CYRFortStrandLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;CYRMUSDungeonFort;1;1237;31;0;0;1;CYREncRat;35;13;22;46
[020D79E2];0;7;CYRKvatchCloudcrestBooks;Cloudcrest Books;;CYRKvatch13Location;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;469;11;0;0;0;;15;0;7;11
[020AD232];0;7;CYRKvatchEnclaveoftheHourBasement;;;;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;;;1;166;9;0;1;0;;9;0;6;5
[020FA938];0;6;CYRBravilInterior13A;J'azha's House;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;2;1;0;0;0;;0;0;0;0
[020D9594];0;6;CYRFrostironmine02;Deepiron Mine;;CYRMountainwatchFrostironmine;MineTemplateClose;;IntDungeonMine01;CYRMUSDungeon;2;299;27;0;0;7;CYRLvlGoblinBossMagic,CYRLvlGoblinBossMelee,CYRLvlGoblinMelee,CYRLvlGoblinMissile,CYRLvlGoblinMissileHoldPosition256;12;4;9;1
[020D79D8];0;6;CYRKvatchTirensTannery;Tiren's Tannery;CYRKvatchTirensTanneryFaction;CYRKvatchTirensTanneryLocation;CYRKvatchInteriorClose;CYRKvatchInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;CYRMUSTown;1;281;7;0;0;1;CYRTiren;5;1;7;15
[02083A7C];0;6;CYRWeyeGeneralStore;Weye Mercantile;;CYRWeyeInteriorLocation07;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;CYRMUSTown;1;273;1;0;0;0;;7;0;5;11
[020FA92E];0;5;CYRBravilInterior30B;Evander Hassadia's house;;;RiftenInteriors;RiftenInterior_ImageSpace;;;0;2;1;0;0;0;;0;0;0;0
[02083A72];0;5;CYRBrinaCrossInterior03;;;CYRBrinaCrossInteriorLocation03;WhiteRunIntMedLightingTemplate;;;;1;105;1;0;0;0;;9;0;5;9
