FormID;Block;Sub-Block;EditorID;Name;Ownership;Location;LightingTemplate;ImageSpace;AcousticSpace;Music;Navmeshes;References;Persistent;Deleted;Disabled;Spawns;SpawnsList;Lights;Sounds;Furnitures;Containers
[00054B70];2;9;Mzulft02;Mzulft Boilery;;MzulftLocation;DwarvenLightingMedium;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeonFort;0;9;2;0;0;0;;1;0;1;0
[0005258C];2;9;FortDunstad03;Fort Dunstad Commander's Quarters;;FortDunstadLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;7;0;0;0;0;;0;0;0;1
[00016DFC];2;9;MarkarthOgmundsHouse;Ogmund's House;Ogmund;MarkarthOgmundsHouseLocation;MarkarthLightingTemplate;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[00013814];2;9;WinterholdTheFrozenHearth;The Frozen Hearth;WinterholdFrozenHearthFaction;WinterholdTheFrozenHearthLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;5;2;0;1;1;DBM_Latoria;0;0;1;0
[000133C8];2;9;RiverwoodAlvorsHouse;Alvor and Sigrid's House;RiverwoodAlvorsHouseFaction;RiverwoodAlvorsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;1;0;0;0;0;;0;0;0;0
[062F4A2E];2;8;DBMFieldStation03;Explorers Eastern Field Station;DBM_ExplorerGuild;DBM_FieldStationEastmarchLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;1;250;20;0;2;1;DBM_EGGuard06;5;0;13;3
[04035A22];2;8;DLC2MoesringPass01;Strange Vessel;;DLC2MoesringPassLocation;DwarvenLightingClose;DwarvenImagespace01;IntRoomWoodShip01;_NONE;0;2;2;0;0;0;;0;0;0;0
[04017EBE];2;8;DLC2RRSeverinHouse;Severin Manor;DLC2RRSeverinManorFaction;DLC2RRSeverinManorLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;DLC2MUSExploreSolstheimGeneral;0;2;1;0;0;0;;0;0;0;0
[040142FA];2;8;DLC2Fahlbtharz01;Fahlbtharz;;DLC2FahlbtharzLocation;DwarvenLightingFar;DwarvenFoggyImagespace;IntDungeonDwemerLarge;MUSDungeon;0;10;2;0;0;0;;1;0;1;0
[00091872];2;8;Labyrinthian03;Labyrinthian Thoroughfare;;LabyrinthianLocation;BleakFallsBarrowMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsLargeAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[00016DF2];2;8;MarkarthUnderStoneKeep;Understone Keep;MarkarthKeepFaction;MarkarthUnderstoneKeepLocation;MarkarthLightingTemplate;MarkarthImageSpace;IntDungeonDwemerMedium;MUSDungeonFort;0;8;4;0;1;1;DBM_Madras;0;0;0;0
[061D5B20];2;7;DBMJournalDungeon01;Storeroom Sealed Chamber;;MzulftLocation;DwarvenLightingClose;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeonFort;1;98;7;0;0;3;LvlDwarvenSpiderAmbush;2;0;4;3
[06021C84];2;7;DBMVQStendarrsRefuge;Stendarr's Refuge;;;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonFort;4;1238;68;0;3;22;DBM_VQ_LvlVigilant,TreasCorpseAlchemist,TreasCorpseSkeleton;46;0;21;28
[00034BA4];2;7;vampireDreamworld01;Dreamworld;;;DefaultLightingTemplate;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSDungeon;0;2;0;0;0;0;;0;0;0;0
[0002D4E4];2;7;SeptimusSignusOutpost;Septimus Signus' Outpost;;SeptimusSignusOutpostLocation;IceCave_HobsFall_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeonIce;0;6;0;0;0;0;;0;0;0;1
[00015290];2;7;DuskglowCrevice01;Duskglow Crevice;;DuskglowCreviceLocation;IceCaveMedium;IceImagespace;IntDungeonCave;MUSDungeonCave;0;13;5;0;0;0;;1;0;1;1
[0001522C];2;7;PurewaterRun01;Purewater Run;;PurewaterRunLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;2;2;0;0;0;;0;0;0;0
[0007947A];2;6;WhiterunJorrvaskrBasement;Jorrvaskr Living Quarters;CompanionsFaction;WhiterunJorrvaskrBasementLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;MUSCastle;0;1;0;0;0;0;;0;0;0;0
[00015286];2;6;FaldarsTooth01;Faldar's Tooth;;FaldarsToothLocation;NchuandZelMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[000138BE];2;6;OldHroldanInn;Old Hroldan Inn;OldHroldanHangedManInnFaction;OldHroldanInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;3;0;0;0;0;;0;0;0;0
[00087764];2;5;HighHrothgar;High Hrothgar;GreybeardFaction;HighHrothgarLocation;;CaveImageSpace;IntHighHrothgar01;MUSCastle;0;0;0;0;0;0;;0;0;0;0
[0003B698];2;5;RiftenRatway01;The Ratway;;RiftenRatwayLocation;RiftenRatwayClose;RiftenRatway_Imagespace;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;0
[0001527C];2;5;FortGreymoor01;Fort Greymoor;;FortGreymoorLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;12;1;0;0;1;Agnis;0;0;0;0
[06125EE6];2;4;DBMDGHallofHeroes;Hall of Heroes;PlayerFaction;DBM_HallOfHeroesLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneMediumAcousticSpace;DBM_DGMuseumMusicLST;1;6116;1593;0;1351;76;DBM_AuryenMorellus,DBM_Avram,DBM_DGGuardF01,DBM_DGGuardF02,DBM_DGGuardF03,DBM_DGGuardF04,DBM_DGGuardM01,DBM_DGGuardM02,DBM_DGGuardM03,DBM_DGGuardM04,DBM_DGGuardM05,DBM_DGGuardM06,DBM_HauntedMannequin01,DBM_HauntedMannequin02,DBM_HauntedMannequin03,DBM_HauntedMannequin04,DBM_HauntedMannequin05,DBM_HauntedMannequin06,DBM_Macnarian,DBM_Millie,DBM_Orellia,DBM_VigilantAstrian,DBM_VigilantBurondis,DBM_VigilantCindra,DBM_VigilantMorgi,DBM_VigilantTylende,PlayerHouseMannequin,PlayerHouseMannequinFemale;163;2;81;33
[0403929E];2;4;DLC2RRBulwarkCave;Coldcinder Cave;;DLC2ColdcinderCaveLocation;IlinaltasDeep_LightingTemplate;RiftenInterior_ImageSpace;IntDungeonCave;_NONE;0;1;1;0;0;0;;0;0;0;0
[04034FD2];2;4;DLC2Nchardak00;Nchardak Reading Room;;DLC2NchardakLocation;DwarvenLightingMedium;DefaultImageSpace;IntDungeonDwemerLarge;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[00016BD6];2;4;RiftenBollisHouse;Bolli's House;RiftenBolliHouseFaction;RiftenBolliHouseLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[06121BAC];2;3;SancreTorMainHall;Sancre Tor Entry Halls;;DBM_SancreTorLocation;DefaultLightingTemplate;SolitudeInteriorIS;IntDungeonCatacombsLargeAcousticSpace;MUSDread;3;2560;78;0;7;31;DBM_ShadowHunter,DBMwraithknightMIHAIL,DBTreasCorpseSkeletonWWW,DBTreasCorpseSkeletonWWW2,DBTreasCorpseSkeletonWWW2W,DBTreasCorpseSkeletonWWW3,dunKilkreathGhostSonsMeleeWWWtest3,EncDraugr01Melee1HHeadM05WWW2,EncDraugr01Melee2HHeadF02WWWW,TreasCorpseSkeletonWWW;52;9;14;6
[0001F358];2;3;Ansilvund02;Ansilvund Burial Chambers;;AnsilvundLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;8;2;0;0;0;;1;0;1;0
[00015268];2;3;HaemarsShame01;Haemar's Cavern;;HaemarsShameLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;2;0;0;0;0;;0;0;0;0
[02008482];2;2;DLC1zFalmerValley01;Darkfall Grotto;;DLC1zFalmerValley01Location;DLC1DarkDungeonFar;BlackreachImagespace;IntDungeonCaveIce01;MUSDungeonIce;0;10;3;0;0;0;;1;0;1;0
[02004346];2;2;DLC1DarkfallCave01;Darkfall Cave;;DLC1DarkfallCaveLocation;DLC1DarkDungeonMedium;CastleVampireIS;DLC1IntDarkDungeonCave;MUSDungeonCave;0;20;3;0;0;0;;1;0;1;0
[0002F83E];2;2;HighGateRuins02;High Gate Ruins Catacombs;;HighGateRuinsLocation;DraugrPriestClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;9;2;0;0;1;LvlDraugrAmbushMelee1HMale;1;0;1;0
[0002529E];2;2;MehrunesDagonShrine;Shrine of Mehrunes Dagon;;;;DefaultImageSpaceDungeon;IntDungeonCaveIce01;MUSDungeonIce;0;2;1;0;0;0;;0;0;0;1
[00078124];2;1;Raldbthar02;Raldbthar Deep Market;;RaldbtharLocation;DwarvenLightingFar;FalmerImageSpaceFar01;IntDungeonDwemerMedium;MUSDungeonCave;0;14;3;0;0;0;;1;0;0;1
[00023FD4];2;1;MarkarthHalloftheDead;Hall of the Dead;BrotherVerulus;MarkarthHalloftheDeadLocation;MarkarthLightingClose;MarkarthImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[000161F4];2;1;LoreiusFarmhouse;Loreius Farm;TownLoreiusFarmFaction;LoreiusFarmhouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;1;0;0;0;0;;0;0;0;0
[00015254];2;1;YsgramorsTomb01;Ysgramor's Tomb;;YsgramorsTombLocation;IceCaveMedium;IceMineImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;25;6;0;0;0;;2;0;1;0
[062B487A];2;0;DBMDGArmoryWest;Armory: West Wing;PlayerFaction;DBM_ArmouryLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneNarrowAcousticSpace;DBM_DGDBHMusicLST;38;935;550;0;19;56;PlayerHouseMannequin,PlayerHouseMannequinFemale;6;0;0;0
[02009BDE];2;0;DLC1HunterCave01;Dead Drop Falls;;DLC1DeadDropFallsLocation;GreenCaveCloseDark;CaveImageSpace;IntDungeonCaveEpicAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;0
[000AC5D2];2;0;WolfSkullCave02;Wolfskull Ruins;;WolfskullCaveLocation;NchuandZelFar;DefaultImageSpaceDungeon;IntDungeonCaveEpicAcousticSpace;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[00081972];2;0;SightlessPit02;Temple of Xrib;;SightlessPitLocation;IceCaveClose;IceMineImagespace;IntDungeonDwemerMedium;MUSDungeonIce;0;10;2;0;0;0;;1;0;1;0
[000261C6];2;0;PotemasCatacombs02;Potema's Refuge;;PotemasCatacombsLocation;DefaultLightingTemplate;BleakFallsBarrowImagespace01;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;1
[00013A76];2;0;FalkreathGrayPineGoods;Gray Pine Goods;FalkreathGrayPineGoodsFaction;FalkreathGrayPineLuxuriesLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomStoneMediumAcousticSpace;MUSExploreForestPine;0;3;0;0;0;0;;0;0;0;0
[00054B6F];1;9;Mzulft03;Mzulft Aedrome;;MzulftLocation;DefaultLightingTemplate;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[00032AE7];1;9;QASmoke;Editor Smoke Test Cell;;;;AAAPurkeyCave01;;;0;2;0;0;0;0;;0;0;0;1
[0001523F];1;9;Mzulft01;Mzulft;;MzulftLocation;DwarvenLightingMedium;DefaultImageSpaceDungeon;IntDungeonDwemerMedium;MUSDungeonFort;0;2;1;0;0;0;;0;0;0;1
[00013813];1;9;WinterholdRanmirshouse;Birna's Oddments;WinterholdRanmirsHouseFaction;WinterholdRanmirsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;0;2;0;0;0;0;;0;0;0;0
[000133C7];1;9;RiverwoodGerdursHouse;Hod and Gerdur's House;RiverwoodGerdursHouseFaction;RiverwoodGerdursHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;1;0;0;0;0;;0;0;0;0
[040142F9];1;8;DLC2Kagrumez01;Kagrumez;;DLC2KagrumezLocation;DwarvenLightingMedium;DwarvenImagespace01;IntDungeonDwemerMedium;MUSDungeonFort;0;9;2;0;0;0;;1;0;1;0
[00034955];1;8;FortAmol02;Fort Amol Prison;;FortAmolLocation;HelgenKeepClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;10;0;0;0;0;;0;0;0;0
[00016A09];1;8;SolitudeErikursHouse;Erikur's House;SolitudeErikursHouseFaction;SolitudeErikursHouseLocation;SolitudeInteriorShops;SolitudeInterior_Liz;IntRoomStoneNarrowAcousticSpace;MUSTownTest;0;1;0;0;0;0;;0;0;0;0
[00015235];1;8;NorthwatchKeep01;Northwatch Keep;;NorthwatchKeepLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;1;1;0;0;0;;0;0;0;1
[040142EF];1;7;DLC2VahloksTomb01;Vahlok's Tomb;;DLC2VahloksTombLocation;GreenCaveFar;ShadowGreenCavernImagespace;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;9;2;0;0;0;;1;0;1;1
[0002D4E3];1;7;TowerOfMzark;Tower of Mzark;;TowerOfMzarkLocation;MarkarthLightingClose;MarkarthTempleImageSpace;IntDungeonDwemerMedium;MUSDungeon;0;3;1;0;0;0;;0;0;0;0
[000165B3];1;7;WhiterunBelethorsGeneralGoods;Belethor's General Goods;WhiterunBelethorsGoodsFaction;WhiterunBelethorsGeneralGoodsLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;4;1;0;0;0;;0;0;0;0
[062AE7D5];1;6;DBMDGHallofHeroesHeist;Hall of Heroes;PlayerFaction;DBM_HallOfHeroesLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomStoneMediumAcousticSpace;DBM_DGHOSMusicLST;1;2134;55;0;11;5;DBM_AuryenMorellusHeist,DBM_AvramHeist,DBM_DGGuardF03,DBM_DGGuardM02,DBM_DGGuardM03;46;2;39;27
[00024771];1;6;FortKastav02;Fort Kastav Captain's Quarters;;FortKastavLocation;ImperialFortCloseTemplate;DefaultImageSpaceDungeon;IntDungeonFortLargeAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[0618F863];1;5;DBMDGPlanetarium;Planetarium;PlayerFaction;DBM_PlanetariumLocation;DwarvenLightingClose;InteriorSaturateMore;IntDungeonDwemerLarge;DBM_DGPlanetariumMusicLST;2;410;98;0;72;0;;40;1;22;1
[02000803];1;5;DLC1VampireCastleGuildhall;Volkihar Keep;;DLC1VampireCastleGuildhallLocation;DLC1VolkhairCastleLT;CastleVampireIS;IntVampireCastleGuildhall;MUSDungeonDLCVampireCastle;0;22;5;0;1;1;DLC1Stalf;0;0;0;0
[000AF227];1;5;Mzulft04z;Dwarven Storeroom;;MzulftLocation;DwarvenLightingClose;DwarvenFoggyImagespace;IntDungeonDwemerMedium;MUSDungeonFort;1;114;9;0;10;13;DBM_MAASE_EncSpiderBaby,DBM_MAASE_EncSpiderMama,LvlFalmerMeleeHoldPosition256,LvlFalmerShamanHoldPosition256,LvlFalmerSpellswordHoldPosition256;1;0;0;2
[0007D033];1;5;WindhelmBlacksmith;Blacksmith Quarters;WindhelmBlacksmithFaction;WindhelmAretinoResidenceLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTownTest;0;5;0;0;0;0;;0;0;0;0
[00041777];1;5;SwindlersDen01;Swindler's Den;;SwindlersDenLocation;AlikrBaseLightingTemplate;CaveImageSpace;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[00016BDF];1;5;RiftenBeeandBarb;The Bee and Barb;RiftenBeeandBarbFaction;RiftenBeeandBarbLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;4;0;0;0;0;;0;0;0;0
[04024D9D];1;4;DLC2RRTempleTomb;Temple Ancestral Tomb;;DLC2RRTempleTombLocation;FarmLightingTemplate;;IntRoomStoneNarrowAcousticSpace;DLC2MUSDungeonApocrypha;0;2;1;0;0;0;;0;0;0;0
[000275D9];1;4;TolvaldsCave02;Tolvald's Gap;;TolvaldsCaveLocation;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;0;12;4;0;0;1;TreasCorpseSkeleton;1;0;1;1
[000227B9];1;4;Yngvild02;Yngvild Throne Room;;YngvildLocation;IceCaveClose;IceImagespace;;MUSDungeonIce;0;1;1;0;1;0;;0;0;0;0
[00016789];1;4;WindhelmCandlehearthHall;Candlehearth Hall;WindhelmCandlehearthOwnerFaction;WindhelmCandlehearthHallLocation;WindhelmInteriorTemplate02;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;3;0;0;0;0;;0;0;0;0
[0001677F];1;3;WindhelmNewGnisisCornerclub;New Gnisis Cornerclub;WindhelmCornerclubInnkeeperFaction;WindhelmNewGnisisCornerclubLocation;WindhelmInteriorTemplate03;DefaultImageSpaceDungeon;IntRoomWoodMediumAcousticSpace;MUSTavernB;0;9;3;0;1;1;DBM_Varicio;0;0;1;1
[00016207];1;3;BattleBornFarm;Battle-Born Farm;AlfhildBattleBorn;BattleBornFarmInteriorLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;1;0;0;0;0;;0;0;0;0
[00015267];1;3;HagRockRedoubt01;Hag Rock Redoubt Ruin;;HagRockRedoubtLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[0626FFAD];1;2;DBMTrinimacTemple02;Trinimac's Temple;;;FalmerTemplateClose;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;1;242;20;0;1;29;DLC1EncFalmer02MeleeHeavyDBM,DLC1EncFalmer03MeleeHeavyDBM,DLC1EncFalmer04MeleeHeavyDBM,DLC1EncFalmer05MeleeHeavyDBM,DLC1EncFalmer06MeleeDBM,EncFalmer03MissileDBM,EncFalmer04MissileDBM,EncFalmer04ShamanDBM,EncFalmer05SpellswordBossDBM,LvlFalmerBoss,LvlFalmerMelee,LvlFalmerMeleeGuard,LvlFalmerMissileHoldPosition256,LvlFalmerShaman;13;0;1;2
[02008995];1;2;DLC1zFalmerValley02;Sharpslope Cave;;DLC1zFalmerValley02Location;DLC1DarkDungeonMedium;AAAPurkeyCave01;IntDungeonCave;MUSDungeonIce;0;10;3;0;0;0;;1;0;1;0
[000152C1];1;2;Angarvunde01;Angarvunde;;AngarvundeLocation;AlikrBaseLightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;3;1;0;0;0;;0;0;0;0
[000151F9];1;2;WhiteRiverWatch01;White River Watch;;WhiteRiverWatchLocation;GreenCaveClose;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[0403377B];1;1;DLC2BrokenTuskMine01;Broken Tusk Mine;;DLC2BrokenTuskMineLocation;KarthspireMediumTemplate;AAAPurkeyCave01;IntDungeonCaveIce01;MUSDungeonIce;0;2;2;0;0;0;;0;0;0;0
[0004624F];1;1;KilkreathRuins02;Kilkreath Ruins;;KilkreathRuinsLocation;IceCaveMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[000161F3];1;1;MerryfairFarm;Merryfair Farm;MerryfairFarmHouseFaction;MerryfairFarmInteriorLocation;RiftenInteriors;RiftenInterior_ImageSpace;IntRoomWoodMediumAcousticSpace;MUSExploreForestPine;0;3;0;0;0;0;;0;0;0;0
[000152B7];1;1;BlindCliffCave01;Blind Cliff Bastion;;BlindCliffCaveLocation;IceCaveClose;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeonCave;0;8;2;0;0;0;;1;0;1;0
[00015253];1;1;LostEchoCave01;Lost Echo Cave;;LostEchoCaveLocation;FalmerTemplateInitial;FalmerImageSpace01;IntDungeonCave;MUSDungeonCave;0;11;4;0;0;0;;1;0;1;0
[00013A7F];1;1;DawnstarWindpeakInn;Windpeak Inn;DawnstarWindpeakInnFaction;DawnstarWindpeakInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;3;0;0;0;0;;0;0;0;0
[000161E9];1;0;SolitudeSawmill;Solitude Sawmill;SolitudeSawmillFaction;SolitudeSawmillInteriorLocation;SolitudeInteriorFarms;SolitudeInterior_Liz;IntRoomWoodMediumAcousticSpace;MUSExploreTundra;0;1;0;0;0;0;;0;0;0;0
[06128F86];0;9;DBMFortPalePass;Fort Pale Pass;;;DefaultLightingTemplate;SolitudeInteriorIS;;;7;1174;14;0;0;16;DBMCWFortSoldierImperial,DBMCWFortSoldierSons;42;0;20;136
[0004A376];0;9;WhiterunDragonsreachBasement;Dragonsreach Dungeon;DragonsreachBasementGuards;WhiterunDragonsreachBasementLocation;WhiteRunIntLightingTemplate;WhiteRunIntIS;IntRoomStoneMediumAcousticSpace;MUSCastle;0;3;1;0;0;0;;0;0;0;0
[000361FA];0;9;Bthardamz01;Bthardamz Upper District;;BthardamzLocation;DwarvenLightingMedium;DwarvenImagespace01;IntDungeonDwemerMedium;MUSDungeon;0;2;1;0;0;0;;0;0;0;0
[0002A03A];0;9;DustmansCairn02;Dustman's Crypt;;DustmansCairnLocation;GreenCaveMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[00016DFA];0;9;MarkarthVlindrelHall;Vlindrel Hall;;MarkarthVlindrelHallLocation;MarkarthLightingClose;MarkarthImageSpace;IntRoomStoneMediumAcousticSpace;MUSTownTest;0;2;0;0;0;0;;0;0;0;0
[000152A2];0;9;ClearspringTarn01;Clearspring Cave;;ClearspringTarnLocation;IlinaltasDeep_LightingTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;1;0;0;0;;0;0;0;0
[000133C6];0;9;RiverwoodSleepingGiantInn;Sleeping Giant Inn;RiverwoodSleepingGiantInnFaction;RiverwoodSleepingGiantInnLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodLargeAcousticSpace;MUSTavern;0;6;1;0;0;0;;0;0;1;0
[040142F8];0;8;DLC2FortFrostmoth01;Fort Frostmoth;;DLC2FortFrostmothLocation;BleakFallsBarrowMedium;DefaultImageSpace;IntDungeonFortAcousticSpace;MUSDungeonFort;1;86;30;0;2;1;DLC2MaximianRemains;0;0;0;4
[000DDF7C];0;8;AnisesCabin01;Cellar;HagravenFaction;AnisesCabinLocation;CidhnaMine_LightingTemplateClose;DefaultImageSpaceDungeon;IntRoomStoneNarrowAcousticSpace;MUSExploreForestPine;0;2;0;0;0;0;;0;0;0;1
[000138D0];0;8;MorthalFalionsHouse;Falion's House;MorthalFalionsHouseFaction;MorthalFalionsHouseLocation;FarmLightingTemplate;FarmInteriorIS;IntRoomWoodMediumAcousticSpace;MUSExploreMountain;0;6;2;0;0;0;;0;0;0;0
[06504BBE];0;7;DBMRkund01;Ruins of Rkund;DBM_ExplorerGuild;RkundLocation;IceCave_HobsFall_LightingTemplate;IceImagespace;IntDungeonDwemerLarge;MUSDungeon;13;763;70;0;4;26;EncDwarvenSphere01,EncDwarvenSpider02,LvlDwarvenSphereAmbush,LvlDwarvenSpiderAmbush,LvlFalmerAmbushMelee,LvlFalmerMelee,LvlFalmerMeleeGuard,LvlFalmerMissile,LvlFalmerShaman,TreasCorpseSkeleton;61;7;30;9
[060AEACE];0;7;DBMDGSafehouse;Safehouse;PlayerFaction;DBM_SafeHouseLocation;DBM_MuseumTemplateNew;InteriorSaturateMore;IntRoomWoodMediumAcousticSpace;DBM_DGMuseumMusicLST;9;5173;1590;0;939;27;PlayerHouseMannequin,PlayerHouseMannequinFemale;60;1;107;119
[040142EE];0;7;DLC2KolbjornBarrow01;Kolbjorn Barrow;;DLC2KolbjornBarrowLocation;BleakFallsBarrowMedium;DefaultImageSpace;IntDungeonCatacombsAcousticSpace;MUSDungeonFort;0;16;9;0;0;0;;1;0;1;0
[000BE46A];0;7;Mzinchaleft02;Mzinchaleft Depths;;MzinchaleftLocation;IlinaltasDeep_LightingTemplateFar;FalmerImageSpaceSuperFar01;IntDungeonDwemerLarge;MUSDungeonFort;0;9;2;0;0;0;;1;0;1;0
[00067F2A];0;7;SnaplegCave01;Snapleg Cave;;SnaplegCaveLocation;DarklightTowerTemplate;DefaultImageSpaceDungeon;IntDungeonCave;MUSDungeonCave;0;1;0;0;0;0;;0;0;0;0
[0001522A];0;7;Ragnvald01;Ragnvald Temple;;RagnvaldLocation;DraugrPriestClose;BleakFallsBarrowImagespace01;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;8;2;0;0;0;;1;0;1;0
[0007614C];0;6;Irkngthand02;Irkngthand Grand Cavern;;IrkngthandLocation;DwarvenLightingFar;FalmerImageSpaceFar01;IntDungeonDwemerMedium;MUSDungeonFort;0;1;0;0;0;0;;0;0;0;0
[00015284];0;6;FortFellhammer01;Fort Fellhammer Garrison;;FortFellhammerLocation;IceCaveClose;DefaultImageSpaceDungeon;IntDungeonFortAcousticSpace;MUSDungeonFort;0;2;1;0;0;0;;0;0;0;0
[00015220];0;6;Saarthal01;Saarthal Excavation;;SaarthalLocation;MineTemplateMedium;DefaultImageSpaceDungeon;IntDungeonCatacombsAcousticSpace;MUSDungeon;0;1;1;0;0;0;;0;0;0;0
[0618F66E];0;5;DBMQA2;Utility Cell - LOTD2;;;WhiteRunIntLightingTemplate;InteriorSaturateMore;IntRoomWoodMediumAcousticSpace;DBM_DGMuseumMusicLST;1;184;27;0;93;33;EncSkeever;12;0;3;2
[0617CBFE];0;5;DBMDGNaturalScienceHaunted;Gallery of Natural Science;PlayerFaction;DBM_NaturalScienceLocation;WhiteRunIntLightingTemplate;InteriorSaturateMore;IntRoomStoneLargeAcousticSpace;DBM_DGNSMusicLST;2;1095;82;0;72;23;EncBear,EncChaurus,EncChicken,EncCow,EncDog,EncElk,EncFrostbiteSpider,EncGiant03,EncGoatWild,EncHagraven,EncHorker,EncHorseBlackAndWhite,EncMammothWild,EncMudcrabMedium,EncSabreCat,EncSpriggan,EncTrollFrost,EncWolfIce,EncWolfRed;31;1;0;1
